User_ID,Age,Gen,BSR,Win,EDA_Mean,EDA_Std,SCL_Tonic,SCR_Peaks,SCR_Amp,Slope_Max,Entropy,Motion
U_03,45,M,0.4136,32,4.906,0.4663,4.8705,0,0.0,0.1086,0.7117,0
U_03,45,M,0.5651,33,4.7314,0.2583,4.7425,0,0.0,0.0207,0.4763,0
U_03,45,M,0.4907,34,4.7795,0.2705,4.7694,0,0.0,0.2712,0.9225,0
U_03,45,M,0.4293,35,4.7409,0.2646,4.7202,0,0.0,0.2687,0.5074,0
U_03,45,M,0.6412,36,4.7363,0.1143,4.7331,0,0.0,0.1861,0.5962,0
U_03,45,M,0.412,37,4.7701,0.1301,4.7575,0,0.0,0.0752,0.7872,0
U_03,45,M,0.4521,38,4.7647,0.1922,4.7792,0,0.0,0.1356,1.0968,0
U_03,45,M,0.3601,39,4.8153,0.3454,4.8285,0,0.0,0.2929,0.8756,0
U_03,45,M,0.4096,40,4.8954,0.0814,4.8785,0,0.0,0.0983,1.1781,0
U_03,45,M,0.5207,41,4.9237,0.425,4.9181,0,0.0,0.1162,0.9976,0
U_03,45,M,0.4489,42,4.946,0.1686,4.9306,0,0.0,0.2098,0.6112,0
U_03,45,M,0.4818,43,4.8893,0.0769,4.883,0,0.0,0.1962,0.7774,0
U_03,45,M,0.2849,44,4.9513,0.1731,4.9526,0,0.0,0.2087,0.7917,0
U_03,45,M,0.6459,45,4.9664,0.3228,4.9803,0,0.0,0.2545,0.4071,0
U_03,45,M,0.4074,46,4.9655,0.0748,4.9261,0,0.0,0.0363,0.8387,0
U_03,45,M,0.5101,47,4.9458,0.3598,4.9536,0,0.0,0.1228,0.8483,0
U_03,45,M,0.3965,48,5.721,0.3724,4.9815,1,0.7529,0.143,0.475,0
U_03,45,M,0.3135,49,19.5236,1.5639,4.9741,0,0.0,2.6266,1.2086,1
U_03,45,M,0.4646,50,4.9999,0.3251,4.9834,0,0.0,0.1626,0.5582,0
U_03,45,M,0.3706,51,4.9731,0.252,4.9873,0,0.0,0.1509,0.5622,0
U_03,45,M,0.4501,52,5.0994,0.3654,5.1123,0,0.0,0.2625,1.1927,0
U_03,45,M,0.4742,53,5.1244,0.2866,5.1524,0,0.0,0.1148,0.8228,0
U_03,45,M,0.3187,54,5.1597,0.3981,5.1547,0,0.0,0.0704,0.6084,0
U_03,45,M,0.4203,55,5.1537,0.0536,5.1648,0,0.0,0.1756,1.0782,0
U_03,45,M,0.2945,56,5.1602,0.235,5.1479,0,0.0,0.2154,0.9895,0
U_03,45,M,0.399,57,5.1915,0.2542,5.1753,0,0.0,0.0379,0.9885,0
U_03,45,M,0.2535,58,5.1194,0.4203,5.1488,0,0.0,0.1248,0.9473,0
U_03,45,M,0.4808,59,5.1592,0.2674,5.1366,0,0.0,0.2032,1.1707,0
U_03,45,M,0.4397,60,5.2411,0.3773,5.2175,0,0.0,0.1292,0.4058,0
U_03,45,M,0.3688,61,5.2471,0.118,5.2537,0,0.0,0.2038,0.7197,0
U_03,45,M,0.3698,62,5.3183,0.1253,5.3098,0,0.0,0.0664,0.6789,0
U_03,45,M,0.3161,63,5.3871,0.074,5.4024,0,0.0,0.1032,0.6274,0
U_03,45,M,0.2362,64,5.4394,0.2842,5.4422,0,0.0,0.0261,0.5856,0
U_03,45,M,0.2855,65,5.4755,0.2847,5.4965,0,0.0,0.0655,0.9765,0
U_03,45,M,0.5068,66,5.449,0.1674,5.4407,0,0.0,0.0249,0.6393,0
U_03,45,M,0.4644,67,6.5067,0.0685,5.4999,1,1.0351,0.0264,1.0321,0
U_03,45,M,0.3664,68,5.5913,0.3946,5.5923,0,0.0,0.192,0.625,0
U_03,45,M,0.3002,69,5.6044,0.4381,5.5792,0,0.0,0.1115,0.5568,0
U_03,45,M,0.3618,70,0.299,1.9886,5.5388,0,0.0,2.7702,1.3075,1
U_03,45,M,0.231,71,5.5109,0.1727,5.5,0,0.0,0.0691,0.8271,0
U_03,45,M,0.4136,72,5.4728,0.0634,5.476,0,0.0,0.0425,0.4174,0
U_03,45,M,0.3464,73,5.4188,0.464,5.3998,0,0.0,0.1161,0.9745,0
U_03,45,M,0.3135,74,0.1077,1.7491,5.4012,0,0.0,2.656,1.9175,1
U_03,45,M,0.565,75,5.3888,0.4058,5.3918,0,0.0,0.179,1.1489,0
U_03,45,M,0.2683,76,5.3138,0.4001,5.3216,0,0.0,0.1278,0.5936,0
U_03,45,M,0.3904,77,8.1496,1.6004,5.2682,0,0.0,2.5882,1.8385,1
U_03,45,M,0.4213,78,0.1432,1.6388,5.2152,0,0.0,2.7108,1.3025,1
U_03,45,M,0.3502,79,0.189,1.9353,5.1178,1,2.4023,2.6408,1.401,1
U_03,45,M,0.3538,80,5.0433,0.4245,5.0306,0,0.0,0.2977,0.8394,0
U_03,45,M,0.4736,81,4.9451,0.2112,4.9377,0,0.0,0.0403,0.6315,0
U_03,45,M,0.3878,82,4.8759,0.4412,4.9045,0,0.0,0.0739,0.4021,0
U_03,45,M,0.6396,83,4.8669,0.1701,4.8789,0,0.0,0.0531,1.0629,0
U_03,45,M,0.5374,84,4.8721,0.3585,4.8625,0,0.0,0.287,0.9687,0
U_03,45,M,0.3917,85,6.4769,0.216,4.8644,1,1.6079,0.0317,0.7752,0
U_03,45,M,0.4021,86,4.9244,0.1498,4.9125,0,0.0,0.1814,0.8923,0
U_03,45,M,0.4284,87,4.8764,0.2441,4.8841,0,0.0,0.0244,0.6038,0
U_03,45,M,0.3733,88,22.5269,1.8521,4.9245,0,0.0,2.5141,1.3432,1
U_03,45,M,0.4855,89,4.9221,0.182,4.8954,0,0.0,0.0861,0.5145,0
U_03,45,M,0.4066,90,4.9983,0.0854,4.984,0,0.0,0.1005,1.1861,0
U_03,45,M,0.4315,91,5.0037,0.4287,4.9805,0,0.0,0.2544,0.4319,0
U_03,45,M,0.3788,92,5.0793,0.2569,5.0653,0,0.0,0.2635,0.8488,0
U_03,45,M,0.2759,93,5.0524,0.1002,5.0251,0,0.0,0.0294,0.5172,0
U_03,45,M,0.3984,94,5.1182,0.2639,5.053,0,0.0,0.2139,0.8396,0
U_03,45,M,0.283,95,5.1559,0.1662,5.1261,0,0.0,0.0526,0.7656,0
U_03,45,M,0.4862,96,5.0999,0.2236,5.0855,0,0.0,0.1756,0.944,0
U_03,45,M,0.4815,97,5.1455,0.2162,5.1387,0,0.0,0.0481,0.4672,0
U_03,45,M,0.3107,98,5.223,0.241,5.2185,0,0.0,0.041,0.615,0
U_03,45,M,0.3965,99,3.2378,1.9417,5.2503,0,0.0,2.6705,1.6764,1
U_03,45,M,0.1751,100,5.2929,0.4497,5.2624,0,0.0,0.2586,0.5683,0
U_03,45,M,0.2568,101,7.4784,0.4286,5.3228,1,2.1289,0.0954,0.5275,0
U_03,45,M,0.4584,102,5.2586,0.2253,5.2796,0,0.0,0.1766,0.6982,0
U_03,45,M,0.5267,103,5.3103,0.406,5.2893,0,0.0,0.0737,0.5614,0
U_03,45,M,0.4234,104,21.0018,1.648,5.296,0,0.0,2.7701,1.368,1
U_03,45,M,0.3718,105,16.3467,1.6459,5.3344,0,0.0,2.5348,1.5385,1
U_03,45,M,0.5514,106,5.339,0.25,5.3728,0,0.0,0.041,0.768,0
U_03,45,M,0.4303,107,5.2971,0.4527,5.3002,0,0.0,0.2221,1.0415,0
U_03,45,M,0.4331,108,5.2743,0.1631,5.2898,0,0.0,0.1712,0.632,0
U_03,45,M,0.4559,109,5.3171,0.4563,5.3282,0,0.0,0.2455,0.9299,0
U_03,45,M,0.2621,110,5.3392,0.2693,5.3186,0,0.0,0.1936,0.6658,0
U_03,45,M,0.3353,111,5.3833,0.3965,5.3964,0,0.0,0.1914,1.1003,0
U_03,45,M,0.3231,112,5.4749,0.2606,5.4688,0,0.0,0.1453,0.7209,0
U_03,45,M,0.666,113,5.4979,0.3761,5.485,0,0.0,0.0615,1.0503,0
U_03,45,M,0.5513,114,5.4606,0.2742,5.4403,0,0.0,0.1951,1.1349,0
U_03,45,M,0.0933,115,5.4438,0.4969,5.4406,0,0.0,0.1645,1.1559,0
U_03,45,M,0.4211,116,5.4105,0.2107,5.4004,0,0.0,0.2701,1.0373,0
U_03,45,M,0.4158,117,5.3681,0.2408,5.4074,0,0.0,0.1442,0.4274,0
U_03,45,M,0.5041,118,3.1049,1.7672,5.4541,0,0.0,2.7065,1.8034,1
U_03,45,M,0.3765,119,5.5104,0.4585,5.4838,0,0.0,0.1851,0.7898,0
U_03,45,M,0.4021,120,5.5286,0.3302,5.531,0,0.0,0.0933,0.6109,0
U_03,45,M,0.3665,121,5.6292,0.1467,5.6277,0,0.0,0.0186,0.9831,0
U_03,45,M,0.3353,122,5.5505,0.137,5.5439,0,0.0,0.084,0.4823,0
U_03,45,M,0.4845,123,5.6064,0.4833,5.6177,0,0.0,0.1916,0.4533,0
U_03,45,M,0.4455,124,5.6374,0.4844,5.6346,0,0.0,0.229,0.9987,0
U_03,45,M,0.5678,125,5.7298,0.3987,5.7168,0,0.0,0.0112,0.6013,0
U_03,45,M,0.3451,126,5.7384,0.3015,5.7427,0,0.0,0.2665,0.4963,0
U_03,45,M,0.5238,127,4.0666,1.6839,5.6659,0,0.0,2.7007,1.233,1
U_03,45,M,0.4955,128,5.7043,0.4414,5.6767,0,0.0,0.2617,1.0141,0
U_03,45,M,0.5308,129,5.7405,0.4611,5.7558,0,0.0,0.2714,1.0105,0
U_03,45,M,0.3164,130,5.7024,0.1616,5.7149,0,0.0,0.0868,0.4776,0
U_03,45,M,0.4916,131,5.7146,0.2322,5.7197,0,0.0,0.0556,1.0274,0
U_03,45,M,0.4969,132,5.8135,0.3323,5.7704,0,0.0,0.1405,1.0993,0
U_03,45,M,0.3463,133,5.7187,0.0563,5.7194,0,0.0,0.1279,0.5537,0
U_03,45,M,0.467,134,5.6821,0.2669,5.6627,0,0.0,0.2379,0.9145,0
U_03,45,M,0.418,135,5.7536,0.2395,5.7183,0,0.0,0.1548,0.612,0
U_03,45,M,0.4431,136,5.9391,1.9096,5.6845,0,0.0,2.7123,1.9966,1
U_03,45,M,0.4348,137,0.1673,1.6406,5.6096,0,0.0,2.5769,1.6409,1
U_03,45,M,0.39,138,16.095,1.6228,5.6126,0,0.0,2.666,1.8204,1
U_03,45,M,0.4681,139,5.6271,0.0812,5.5866,0,0.0,0.0739,0.616,0
U_03,45,M,0.4172,140,21.6581,1.5529,5.6576,0,0.0,2.6062,1.7189,1
U_03,45,M,0.4645,141,5.6493,0.2644,5.6205,0,0.0,0.0388,0.6961,0
U_03,45,M,0.3261,142,5.5384,0.3954,5.5227,0,0.0,0.0224,1.1654,0
U_03,45,M,0.2381,143,0.0842,1.6025,5.534,0,0.0,2.6112,1.9663,1
U_03,45,M,0.3548,144,5.4957,0.435,5.5051,0,0.0,0.2865,0.9206,0
U_03,45,M,0.5086,145,7.7066,0.2668,5.5633,1,2.1213,0.0236,1.1012,0
U_03,45,M,0.4389,146,5.6047,0.2872,5.6049,0,0.0,0.1328,0.7157,0
U_03,45,M,0.5288,147,18.1644,1.9507,5.6395,0,0.0,2.7456,1.7753,1
U_03,45,M,0.5999,148,5.7135,0.0625,5.702,0,0.0,0.0832,0.8783,0
U_03,45,M,0.4208,149,7.1036,0.2995,5.7903,1,1.2957,0.1528,0.6547,0
U_03,45,M,0.4089,150,5.6961,0.0734,5.7312,0,0.0,0.0686,0.6103,0
U_03,45,M,0.433,151,5.6761,0.2058,5.7078,0,0.0,0.0328,0.5991,0
U_03,45,M,0.3165,152,1.993,1.9745,5.7324,0,0.0,2.5458,1.4874,1
U_03,45,M,0.3601,153,5.7069,0.4908,5.7169,0,0.0,0.224,0.7738,0
U_03,45,M,0.5412,154,5.6636,0.194,5.672,0,0.0,0.2148,1.0556,0
U_03,45,M,0.275,155,18.0255,1.5747,5.694,0,0.0,2.5518,1.5663,1
U_03,45,M,0.3292,156,5.7065,0.1343,5.7078,0,0.0,0.2873,0.8185,0
U_03,45,M,0.3688,157,0.1159,1.9017,5.6971,0,0.0,2.6733,1.2888,1
U_03,45,M,0.3797,158,6.7836,0.4905,5.765,1,1.0571,0.2864,0.7536,0
U_03,45,M,0.3866,159,5.7979,0.0965,5.813,0,0.0,0.1767,1.1389,0
U_03,45,M,0.508,160,5.8655,0.3923,5.8523,0,0.0,0.2312,1.1372,0
U_03,45,M,0.4508,161,5.849,0.2649,5.8463,0,0.0,0.2356,0.9826,0
U_03,45,M,0.5159,162,5.9049,0.1671,5.9027,0,0.0,0.0896,1.1328,0
U_03,45,M,0.5235,163,5.9507,0.0819,5.9634,0,0.0,0.1418,0.827,0
U_03,45,M,0.4377,164,6.0839,0.2019,6.0447,0,0.0,0.0335,0.8108,0
U_03,45,M,0.2875,165,0.8337,1.7556,5.9647,0,0.0,2.7568,1.4063,1
U_03,45,M,0.5447,166,15.8654,1.6193,5.9816,0,0.0,2.6203,1.4993,1
U_03,45,M,0.4124,167,6.061,0.0536,6.0489,0,0.0,0.0501,0.7926,0
U_03,45,M,0.3437,168,6.0272,0.4373,6.0264,0,0.0,0.2188,0.5826,0
U_03,45,M,0.3512,169,6.0243,0.1745,6.0622,0,0.0,0.0407,1.0943,0
U_03,45,M,0.284,170,6.0161,0.157,5.9925,0,0.0,0.2145,0.7332,0
U_03,45,M,0.2565,171,6.0243,0.3381,5.996,0,0.0,0.0872,0.6815,0
U_03,45,M,0.3269,172,6.0318,0.2475,6.0282,0,0.0,0.0376,0.7288,0
U_03,45,M,0.2587,173,6.0243,0.3276,6.0184,0,0.0,0.1703,0.7742,0
U_03,45,M,0.2968,174,7.5323,0.1004,6.1339,1,1.3596,0.1934,1.0312,0
U_03,45,M,0.3866,175,6.1559,0.4282,6.1412,0,0.0,0.179,0.8677,0
U_03,45,M,0.3478,176,0.1853,1.9028,6.0344,0,0.0,2.6688,1.9937,1
U_03,45,M,0.362,177,6.0273,0.123,6.0475,0,0.0,0.1508,0.4265,0
U_03,45,M,0.5133,178,6.0812,0.4637,6.0663,0,0.0,0.1487,1.149,0
U_03,45,M,0.3529,179,6.2264,0.2566,6.2018,0,0.0,0.1508,1.0927,0
U_03,45,M,0.2096,180,6.1242,0.2839,6.1435,0,0.0,0.2799,1.1573,0
U_03,45,M,0.4393,181,6.0956,0.1105,6.1042,0,0.0,0.1502,0.4448,0
U_03,45,M,0.2981,182,6.0859,0.2081,6.0523,0,0.0,0.0577,0.7918,0
U_03,45,M,0.3771,183,6.0755,0.4934,6.083,0,0.0,0.2383,0.5994,0
U_03,45,M,0.4535,184,6.0333,0.1935,6.0541,0,0.0,0.2534,0.6777,0
U_03,45,M,0.3677,185,6.0574,0.2401,6.0853,0,0.0,0.049,1.1803,0
U_03,45,M,0.4407,186,5.2039,1.8696,6.081,0,0.0,2.6452,1.4429,1
U_03,45,M,0.3043,187,6.0889,0.1259,6.0809,0,0.0,0.1477,0.5736,0
U_03,45,M,0.4585,188,6.8565,0.1025,5.9781,1,0.9006,0.2854,0.9049,0
U_03,45,M,0.4671,189,5.9727,0.2122,5.9696,0,0.0,0.1457,0.7873,0
U_03,45,M,0.4105,190,5.9924,0.409,6.0174,0,0.0,0.171,0.6757,0
U_03,45,M,0.3928,191,6.0936,0.3655,6.0422,0,0.0,0.0605,0.4822,0
U_03,45,M,0.4132,192,6.0244,0.3688,6.0169,0,0.0,0.1063,0.4401,0
U_03,45,M,0.5129,193,6.0466,0.094,6.0318,0,0.0,0.1444,0.8476,0
U_03,45,M,0.2821,194,6.0405,0.3315,6.0004,0,0.0,0.2699,1.0919,0
U_03,45,M,0.2768,195,6.0463,0.2556,6.0417,0,0.0,0.1989,1.1451,0
U_03,45,M,0.3622,196,6.038,0.4246,6.0462,0,0.0,0.2071,0.6935,0
U_03,45,M,0.474,197,6.1426,0.1477,6.1242,0,0.0,0.2543,1.0855,0
U_03,45,M,0.4484,198,9.0342,1.7127,6.1655,0,0.0,2.6787,1.2628,1
U_03,45,M,0.3354,199,6.177,0.3221,6.1636,0,0.0,0.0947,0.9465,0
U_03,45,M,0.5072,200,6.107,0.1575,6.125,0,0.0,0.1859,0.5365,0
U_03,45,M,0.3926,201,6.0514,0.2534,6.0423,0,0.0,0.0709,1.1791,0
U_03,45,M,0.4392,202,8.1432,0.4558,6.0602,1,2.1308,0.1716,1.0429,0
U_03,45,M,0.3826,203,6.0654,0.2819,6.0671,0,0.0,0.0469,0.4755,0
U_03,45,M,0.3846,204,6.071,0.3987,6.0445,0,0.0,0.2435,0.4933,0
U_03,45,M,0.4572,205,6.0967,0.392,6.1144,0,0.0,0.2569,1.054,0
U_03,45,M,0.3467,206,6.2348,0.4713,6.2035,0,0.0,0.2679,0.5446,0
U_03,45,M,0.6878,207,17.5871,1.6749,6.1361,0,0.0,2.5556,1.6046,1
U_03,45,M,0.262,208,6.1559,0.2698,6.164,0,0.0,0.296,0.9226,0
U_03,45,M,0.4281,209,6.2092,0.3921,6.2059,0,0.0,0.0967,0.6692,0
U_03,45,M,0.366,210,6.1493,0.4148,6.1458,0,0.0,0.0914,1.1319,0
U_03,45,M,0.4874,211,7.0342,1.5929,6.0827,0,0.0,2.7995,1.5263,1
U_03,45,M,0.4057,212,6.3428,1.7667,6.1079,0,0.0,2.775,1.3345,1
U_03,45,M,0.4419,213,4.4931,1.8447,6.0912,1,1.8665,2.7773,1.6743,1
U_03,45,M,0.3475,214,6.1511,0.2228,6.1271,0,0.0,0.0198,0.4394,0
U_03,45,M,0.471,215,6.1778,0.4247,6.1566,0,0.0,0.2317,0.6286,0
U_03,45,M,0.4956,216,6.177,0.1589,6.1711,0,0.0,0.2848,0.5322,0
U_03,45,M,0.3407,217,6.1356,0.2144,6.1505,0,0.0,0.1244,1.0851,0
U_03,45,M,0.2564,218,6.1599,0.3406,6.2057,0,0.0,0.0922,0.7761,0
U_03,45,M,0.3981,219,6.1678,0.127,6.1772,0,0.0,0.2415,1.1056,0
U_03,45,M,0.4171,220,6.1537,0.1971,6.1579,0,0.0,0.1031,0.46,0
U_03,45,M,0.4699,221,6.2175,0.4911,6.2334,0,0.0,0.0299,0.7196,0
U_03,45,M,0.4495,222,6.2439,0.4701,6.2374,0,0.0,0.052,0.7146,0
U_03,45,M,0.6132,223,6.1948,0.1021,6.22,0,0.0,0.105,0.9561,0
U_03,45,M,0.3505,224,6.1484,0.4228,6.1391,0,0.0,0.2254,1.0265,0
U_03,45,M,0.582,225,6.1072,0.24,6.1229,0,0.0,0.2238,0.4111,0
U_03,45,M,0.509,226,6.0625,0.4077,6.0931,0,0.0,0.0514,0.6238,0
U_03,45,M,0.437,227,5.9986,0.1983,5.9932,0,0.0,0.2018,0.5078,0
U_03,45,M,0.4328,228,2.6126,1.8993,6.0174,0,0.0,2.6494,1.8033,1
U_03,45,M,0.3737,229,5.9745,0.0731,5.9899,0,0.0,0.0205,0.8116,0
U_03,45,M,0.5502,230,6.0056,0.1802,6.0096,0,0.0,0.2404,0.6935,0
U_03,45,M,0.458,231,6.008,0.35,5.98,0,0.0,0.2664,1.0215,0
U_03,45,M,0.35,232,6.0459,0.2116,6.0007,0,0.0,0.2598,0.501,0
U_03,45,M,0.3556,233,5.9085,0.3918,5.9278,0,0.0,0.2831,0.5596,0
U_03,45,M,0.4057,234,5.927,0.2451,5.9366,0,0.0,0.1442,1.0714,0
U_03,45,M,0.4184,235,5.8583,0.3548,5.8842,0,0.0,0.2722,1.1039,0
U_03,45,M,0.4776,236,5.905,0.1897,5.9285,0,0.0,0.0656,1.0475,0
U_03,45,M,0.3296,237,5.944,0.1181,5.9445,0,0.0,0.2448,1.1315,0
U_03,45,M,0.375,238,5.8756,0.2195,5.858,0,0.0,0.1786,1.1868,0
U_03,45,M,0.2823,239,5.7603,0.4397,5.7675,0,0.0,0.0701,0.9518,0
U_03,45,M,0.2576,240,5.7798,0.2653,5.773,0,0.0,0.1614,1.0396,0
U_03,45,M,0.2581,241,-0.1679,1.807,5.7476,0,0.0,2.5263,1.9388,1
U_03,45,M,0.538,242,6.4656,1.7888,5.7944,0,0.0,2.628,1.3092,1
U_03,45,M,0.3897,243,2.9846,1.8142,5.7814,0,0.0,2.7465,1.7909,1
U_03,45,M,0.4213,244,5.7594,0.4199,5.7437,0,0.0,0.1913,0.4338,0
U_03,45,M,0.2926,245,5.8288,0.1382,5.808,0,0.0,0.2317,0.956,0
U_03,45,M,0.5253,246,5.7666,0.3344,5.7878,0,0.0,0.2922,1.1922,0
U_03,45,M,0.3761,247,5.7578,0.2898,5.7792,0,0.0,0.2701,1.0959,0
U_03,45,M,0.4248,248,5.7236,0.4596,5.6993,0,0.0,0.252,0.762,0
U_03,45,M,0.5547,249,5.7185,0.1506,5.7288,0,0.0,0.235,1.1823,0
U_03,45,M,0.4022,250,5.681,0.0863,5.6751,0,0.0,0.2674,0.9339,0
U_03,45,M,0.4298,251,2.0882,1.7788,5.6589,0,0.0,2.6732,1.2461,1
U_03,45,M,0.4295,252,8.4975,1.6761,5.6011,0,0.0,2.565,1.8921,1
U_03,45,M,0.4198,253,5.6197,0.0886,5.6201,0,0.0,0.1548,0.4192,0
U_03,45,M,0.4212,254,5.5533,0.3002,5.5785,0,0.0,0.2053,0.6672,0
U_03,45,M,0.3677,255,5.6613,0.4055,5.6507,0,0.0,0.0986,0.8122,0
U_03,45,M,0.4623,256,5.6966,0.2719,5.7063,0,0.0,0.0794,0.5637,0
U_03,45,M,0.3662,257,5.7438,0.1106,5.7626,0,0.0,0.0904,1.0753,0
U_03,45,M,0.3673,258,6.9064,1.9766,5.7385,0,0.0,2.5139,1.3652,1
U_03,45,M,0.337,259,5.7499,0.2889,5.7756,0,0.0,0.0308,0.5865,0
U_03,45,M,0.3851,260,5.7841,0.4577,5.7749,0,0.0,0.2427,0.8468,0
U_03,45,M,0.5273,261,5.7342,0.1122,5.7669,0,0.0,0.037,1.0292,0
U_03,45,M,0.3464,262,7.1005,0.2607,5.8692,1,1.203,0.0323,0.7906,0
U_03,45,M,0.5758,263,5.8415,0.3536,5.8656,0,0.0,0.2808,0.7405,0
U_03,45,M,0.351,264,5.8165,0.2194,5.8321,0,0.0,0.0589,0.9795,0
U_03,45,M,0.0888,265,5.7816,0.1973,5.7519,0,0.0,0.1835,1.141,0
U_03,45,M,0.2476,266,5.7563,0.4186,5.777,0,0.0,0.2983,0.7164,0
U_03,45,M,0.5331,267,0.0863,1.6592,5.8187,0,0.0,2.7006,1.2522,1
U_03,45,M,0.5487,268,5.7665,0.1652,5.7625,0,0.0,0.1345,0.5329,0
U_03,45,M,0.2747,269,5.8479,0.3833,5.8416,0,0.0,0.0539,0.5834,0
U_03,45,M,0.3495,270,5.8711,0.1939,5.866,0,0.0,0.1858,0.5479,0
U_03,45,M,0.3246,271,2.2727,1.8931,5.7436,0,0.0,2.596,1.9786,1
U_03,45,M,0.2788,272,5.682,0.3692,5.6904,0,0.0,0.1258,0.6355,0
U_03,45,M,0.3598,273,5.7268,0.329,5.7021,0,0.0,0.05,1.097,0
U_03,45,M,0.2462,274,5.7123,0.2571,5.6986,0,0.0,0.1984,0.9387,0
U_03,45,M,0.6036,275,4.3228,1.8785,5.6384,0,0.0,2.6571,1.4866,1
U_03,45,M,0.352,276,5.5883,0.1589,5.5888,0,0.0,0.1291,0.9351,0
U_03,45,M,0.443,277,5.6144,0.3433,5.5862,0,0.0,0.2678,0.5028,0
U_03,45,M,0.2158,278,5.6604,0.0902,5.6614,0,0.0,0.1867,0.7291,0
U_03,45,M,0.3924,279,5.5962,0.1229,5.6221,0,0.0,0.1677,0.8409,0
U_03,45,M,0.5342,280,6.2332,0.1162,5.6258,1,0.5979,0.2539,1.0267,0
U_03,45,M,0.4923,281,5.5744,0.0866,5.5637,0,0.0,0.0735,0.5049,0
U_03,45,M,0.5182,282,5.4241,0.4915,5.4056,0,0.0,0.2921,1.0355,0
U_03,45,M,0.2473,283,5.4128,0.3746,5.4114,0,0.0,0.2316,0.9551,0
U_03,45,M,0.5685,284,5.4231,0.2565,5.4394,0,0.0,0.0878,0.7687,0
U_03,45,M,0.4195,285,5.4659,0.4315,5.4596,0,0.0,0.2751,0.4931,0
U_03,45,M,0.4465,286,5.4551,0.4673,5.4674,0,0.0,0.1547,0.9263,0
U_03,45,M,0.3482,287,5.4682,0.306,5.4586,0,0.0,0.2806,0.8865,0
U_03,45,M,0.4997,288,5.5005,0.1464,5.4875,0,0.0,0.2041,0.5896,0
U_03,45,M,0.5079,289,12.7945,1.9363,5.435,0,0.0,2.5455,1.8745,1
U_03,45,M,0.4736,290,5.498,0.2437,5.4667,0,0.0,0.025,0.7497,0
U_03,45,M,0.4206,291,5.5241,0.0566,5.5422,0,0.0,0.0771,0.6113,0
